index,player_name,year_signed,age,contract_length,value,average/year
339,Niles Paul,2019,29,2,"$4,750,000",2375000
340,Paul Butler,2018,25,3,"$1,710,000",570000
340,Paul Butler,2019,26,3,"$1,710,000",570000
341,Pharoah McKever,2018,24,3,"$1,710,000",570000
342,Richard Rodgers,2018,26,1,"$880,000",880000
343,Ryan Malleck,2018,24,1,"$480,000",480000
344,Ryan O'Malley,2018,24,1,"$555,000",555000
345,Scott Orndoff,2018,24,2,"$1,050,000",525000
346,Scott Simonson,2018,26,1,"$705,000",705000
347,Sean McGrath,2018,30,1,"$705,000",705000
348,Temarrick Hemingway,2018,24,2,"$1,200,000",600000
348,Temarrick Hemingway,2019,25,2,"$1,200,000",600000
349,Tim Wright,2018,28,1,"$705,000",705000
350,Trey Burton,2018,26,4,"$32,000,000",8000000
350,Trey Burton,2019,27,4,"$32,000,000",8000000
350,Trey Burton,2021,29,4,"$32,000,000",8000000
351,Troy Niklas,2018,25,1,"$940,000",940000
352,Tyler Eifert,2018,27,1,"$5,500,000",5500000
353,Virgil Green,2018,29,3,"$8,600,000",2866667
353,Virgil Green,2019,30,3,"$8,600,000",2866667
353,Virgil Green,2020,31,3,"$8,600,000",2866667
354,Wes Saxton,2018,24,1,"$480,000",480000
355,Will Tye,2018,26,1,"$705,000",705000
356,Xavier Grimble,2018,25,1,"$630,000",630000
357,Zach Miller,2018,33,1,"$790,000",790000
358,Adam Zaruba,2017,26,3,"$1,665,000",555000
359,Alex Gray,2017,26,3,"$1,665,000",555000
360,Anthony Denham,2017,25,2,"$1,170,000",585000
361,Anthony Fasano,2017,32,1,"$2,750,000",2750000
362,Asante Cleveland,2017,24,1,"$690,000",690000
363,Billy Brown,2017,24,3,"$1,675,000",558333
364,Bradley Sowell,2017,27,1,"$775,000",775000
365,Brandon Williams,2017,29,1,"$855,000",855000
366,Brian Parker,2017,24,1,"$540,000",540000
367,Brian Vogler,2017,24,2,"$1,020,000",510000
367,Brian Vogler,2018,25,2,"$1,020,000",510000
368,C.J. Fiedorowicz,2017,25,3,"$21,500,000",7166667
368,C.J. Fiedorowicz,2018,26,3,"$21,500,000",7166667
368,C.J. Fiedorowicz,2019,27,3,"$21,500,000",7166667
369,Cameron Brate,2017,25,1,"$690,000",690000
370,Chris Briggs,2017,24,1,"$465,000",465000
371,Chris Gragg,2017,27,1,"$690,000",690000
372,Chris Pantale,2017,26,2,"$1,320,000",660000
372,Chris Pantale,2018,27,2,"$1,320,000",660000
373,Clay Harbor,2017,29,1,"$900,000",900000
374,Connor Hamlett,2017,24,2,"$1,170,000",585000
374,Connor Hamlett,2018,25,2,"$1,170,000",585000
375,Cooper Helfet,2017,27,1,"$615,000",615000
376,Daniel Brown,2017,24,1,"$615,000",615000
377,Darion Griswold,2017,24,2,"$1,020,000",510000
377,Darion Griswold,2018,25,2,"$1,020,000",510000
378,Darren Fells,2017,30,1,"$1,000,000",1000000
379,David Johnson,2017,29,2,"$2,050,000",1025000
379,David Johnson,2018,30,2,"$2,050,000",1025000
380,Dion Sims,2017,26,3,"$18,000,000",6000000
380,Dion Sims,2018,27,3,"$18,000,000",6000000
380,Dion Sims,2019,28,3,"$18,000,000",6000000
381,E.J. Bibbs,2017,25,2,"$1,170,000",585000
381,E.J. Bibbs,2018,26,2,"$1,170,000",585000
382,Eric Wallace,2017,28,1,"$465,000",465000
383,Gabe Holmes,2017,26,2,"$1,170,000",585000
383,Gabe Holmes,2018,27,2,"$1,170,000",585000
384,Gavin Escobar,2017,26,1,"$855,000",855000
385,Henry Krieger-Coble,2017,24,1,"$465,000",465000
386,Jack Doyle,2017,26,3,"$18,900,000",6300000
386,Jack Doyle,2018,27,3,"$18,900,000",6300000
387,Jake McGee,2017,30,1,"$465,000",465000
388,Jake Stoneburner,2017,27,1,"$615,000",615000
389,Jared Cook,2017,29,2,"$10,600,000",5300000
389,Jared Cook,2018,30,2,"$10,600,000",5300000
390,Jason Vander Laan,2017,24,2,"$1,020,000",510000
391,Jason Witten,2017,34,4,"$29,600,000",7400000
391,Jason Witten,2018,35,4,"$29,600,000",7400000
392,Jeff Cumberland,2017,29,1,"$775,000",775000
393,Jermaine Gresham,2017,28,4,"$28,000,000",7000000
393,Jermaine Gresham,2018,29,4,"$28,000,000",7000000
393,Jermaine Gresham,2019,30,4,"$28,000,000",7000000
393,Jermaine Gresham,2020,31,4,"$28,000,000",7000000
394,Jerome Cunningham,2017,25,2,"$1,170,000",585000
395,John Phillips,2017,29,1,"$980,000",980000
396,Josiah Price,2017,24,3,"$1,670,000",556667
396,Josiah Price,2019,26,3,"$1,670,000",556667
397,Julius Thomas,2017,28,2,"$12,200,000",6100000
397,Julius Thomas,2018,29,2,"$12,200,000",6100000
398,Justin Perillo,2017,25,1,"$690,000",690000
399,Khari Lee,2017,24,2,"$1,320,000",660000
399,Khari Lee,2018,25,2,"$1,320,000",660000
400,Kivon Cartwright,2017,24,2,"$1,020,000",510000
400,Kivon Cartwright,2018,25,2,"$1,020,000",510000
401,Kyle Carter,2017,24,2,"$990,000",495000
401,Kyle Carter,2018,25,2,"$990,000",495000
402,Lance Kendricks,2017,29,2,"$4,000,000",2000000
402,Lance Kendricks,2018,30,2,"$4,000,000",2000000
403,Larry Donnell,2017,28,1,"$775,000",775000
404,Lee Smith,2017,29,1,"$2,250,000",2250000
405,Levine Toilolo,2017,25,3,"$12,000,000",4000000
406,Logan Paulsen,2017,30,1,"$1,000,000",1000000
407,Luke Stocker,2017,29,2,"$2,200,000",1100000
407,Luke Stocker,2018,30,2,"$2,200,000",1100000
408,Luke Willson,2017,27,1,"$1,800,000",1800000
409,M.J. McFarland,2017,24,1,"$465,000",465000
410,MarQueis Gray,2017,27,2,"$2,000,000",1000000
410,MarQueis Gray,2018,28,2,"$2,000,000",1000000
411,Marcus Lucas,2017,24,1,"$465,000",465000
412,Martellus Bennett,2017,30,3,"$21,000,000",7000000
412,Martellus Bennett,2018,31,3,"$21,000,000",7000000
412,Martellus Bennett,2019,32,3,"$21,000,000",7000000
413,Matt LaCosse,2017,25,2,"$1,020,000",510000
413,Matt LaCosse,2018,26,2,"$1,020,000",510000
414,Matt Lengel,2017,26,2,"$1,170,000",585000
415,Matt Weiser,2017,24,1,"$540,000",540000
416,Michael Williams,2017,26,1,"$540,000",540000
417,MyCole Pruitt,2017,25,2,"$1,320,000",660000
418,Mychal Rivera,2017,26,2,"$3,250,000",1625000
418,Mychal Rivera,2018,27,2,"$3,250,000",1625000
419,Neal Sterling,2017,25,1,"$615,000",615000
420,Nick Truesdell,2017,27,1,"$475,000",475000
421,Phillip Supernaw,2017,27,2,"$3,000,000",1500000
421,Phillip Supernaw,2018,28,2,"$3,000,000",1500000
422,Rashaun Allen,2017,26,2,"$1,170,000",585000
422,Rashaun Allen,2018,27,2,"$1,170,000",585000
423,Rhett Ellison,2017,28,4,"$18,000,000",4500000
423,Rhett Ellison,2018,29,4,"$18,000,000",4500000
423,Rhett Ellison,2019,30,4,"$18,000,000",4500000
423,Rhett Ellison,2020,31,4,"$18,000,000",4500000
424,Robert Housler,2017,28,1,"$775,000",775000
425,Rory Anderson,2017,24,1,"$465,000",465000
426,Ryan Griffin,2017,27,3,"$9,000,000",3000000
426,Ryan Griffin,2018,28,3,"$9,000,000",3000000
427,Scott Simonson,2017,24,1,"$690,000",690000
428,Sean McGrath,2017,29,1,"$615,000",615000
429,Steven Scheu,2017,24,1,"$465,000",465000
430,Steven Wroblewski,2017,24,3,"$1,665,000",555000
430,Steven Wroblewski,2018,25,3,"$1,665,000",555000
430,Steven Wroblewski,2019,26,3,"$1,665,000",555000
431,Taysom Hill,2017,26,3,"$1,670,000",556667
431,Taysom Hill,2018,27,3,"$1,670,000",556667
431,Taysom Hill,2019,28,3,"$1,670,000",556667
432,Tim Semisch,2017,26,2,"$1,050,000",525000
432,Tim Semisch,2018,27,2,"$1,050,000",525000
433,Tim Wright,2017,27,1,"$690,000",690000
434,Trey Burton,2017,25,1,"$2,746,000",2746000
435,Vernon Davis,2017,33,3,"$15,000,000",5000000
435,Vernon Davis,2018,34,3,"$15,000,000",5000000
435,Vernon Davis,2019,35,3,"$15,000,000",5000000
436,Will Tye,2017,25,1,"$615,000",615000
437,Xavier Grimble,2017,24,1,"$540,000",540000
438,Adrien Robinson,2016,27,1,"$675,000",675000
439,Andrew Quarless,2016,27,1,"$760,000",760000
440,Antonio Gates,2016,35,2,"$11,000,000",5500000
440,Antonio Gates,2017,36,2,"$11,000,000",5500000
441,Arthur Lynch,2016,25,2,"$990,000",495000
441,Arthur Lynch,2017,26,2,"$990,000",495000
442,Bear Pascoe,2016,30,1,"$885,000",885000
443,Benjamin Watson,2016,35,2,"$7,000,000",3500000
443,Benjamin Watson,2017,36,2,"$7,000,000",3500000
444,Blake Annen,2016,24,2,"$1,140,000",570000
444,Blake Annen,2017,25,2,"$1,140,000",570000
445,Bradley Sowell,2016,26,1,"$1,000,000",1000000
446,Brandon Bostick,2016,26,1,"$600,000",600000
447,Brandon Williams,2016,28,1,"$675,000",675000
448,Braxton Deaver,2016,24,3,"$1,620,000",540000
448,Braxton Deaver,2017,25,3,"$1,620,000",540000
448,Braxton Deaver,2018,26,3,"$1,620,000",540000
449,Brent Celek,2016,31,3,"$13,000,000",4333333
449,Brent Celek,2017,32,3,"$13,000,000",4333333
449,Brent Celek,2018,33,3,"$13,000,000",4333333
450,Brian Leonhardt,2016,25,1,"$600,000",600000
451,Casey Pierce,2016,24,2,"$990,000",495000
451,Casey Pierce,2017,25,2,"$990,000",495000
452,Chase Coffman,2016,29,1,"$760,000",760000
453,Chase Ford,2016,25,1,"$1,671,000",1671000
454,Chris Pantale,2016,25,2,"$1,290,000",645000
455,Clay Harbor,2016,26,2,"$3,000,000",1500000
456,Coby Fleener,2016,27,5,"$36,000,000",7200000
456,Coby Fleener,2017,28,5,"$36,000,000",7200000
456,Coby Fleener,2018,29,5,"$36,000,000",7200000
456,Coby Fleener,2019,30,5,"$36,000,000",7200000
456,Coby Fleener,2020,31,5,"$36,000,000",7200000
457,Cody Booth,2016,24,1,"$450,000",450000
458,Craig Stevens,2016,31,1,"$1,900,000",1900000
459,D.J. Tialavea,2016,24,2,"$990,000",495000
459,D.J. Tialavea,2017,25,2,"$990,000",495000
460,Darren Fells,2016,29,1,"$600,000",600000
461,David Johnson,2016,28,1,"$760,000",760000
462,Delanie Walker,2016,31,2,"$13,375,000",6687500
462,Delanie Walker,2017,32,2,"$13,375,000",6687500
463,Demetrius Harris,2016,24,3,"$6,300,000",2100000
463,Demetrius Harris,2017,25,3,"$6,300,000",2100000
463,Demetrius Harris,2018,26,3,"$6,300,000",2100000
464,Dominique Jones,2016,28,1,"$675,000",675000
465,Dwayne Allen,2016,26,4,"$29,400,000",7350000
465,Dwayne Allen,2017,27,4,"$29,400,000",7350000
465,Dwayne Allen,2018,28,4,"$29,400,000",7350000
466,Emil Igwenagu,2016,27,1,"$600,000",600000
467,Eric Wallace,2016,27,3,"$1,620,000",540000
467,Eric Wallace,2018,29,3,"$1,620,000",540000
468,Gabe Holmes,2016,24,2,"$1,140,000",570000
469,Garrett Celek,2016,27,4,"$10,200,000",2550000
469,Garrett Celek,2017,28,4,"$10,200,000",2550000
469,Garrett Celek,2018,29,4,"$10,200,000",2550000
469,Garrett Celek,2019,30,4,"$10,200,000",2550000
470,Garrett Graham,2016,29,1,"$840,000",840000
471,Ifeanyi Momah,2016,26,2,"$990,000",495000
471,Ifeanyi Momah,2017,27,2,"$990,000",495000
472,Jack Doyle,2016,25,1,"$1,671,000",1671000
473,Jacob Maxwell,2016,25,2,"$990,000",495000
473,Jacob Maxwell,2017,26,2,"$990,000",495000
474,Jake McGee,2016,29,3,"$1,628,000",542667
475,Jake Stoneburner,2016,26,1,"$600,000",600000
476,James Hanna,2016,26,3,"$8,250,000",2750000
476,James Hanna,2017,27,3,"$8,250,000",2750000
476,James Hanna,2018,28,3,"$8,250,000",2750000
477,Jared Cook,2016,28,1,"$2,750,000",2750000
478,Jeff Cumberland,2016,28,1,"$840,000",840000
479,Jermaine Gresham,2016,27,1,"$3,500,000",3500000
480,Jerome Cunningham,2016,24,1,"$525,000",525000
481,Jim Dray,2016,29,1,"$760,000",760000
482,Jimmay Mundine,2016,24,1,"$525,000",525000
483,John Phillips,2016,28,1,"$760,000",760000
484,Jordan Reed,2016,25,5,"$46,750,000",9350000
484,Jordan Reed,2017,26,5,"$46,750,000",9350000
484,Jordan Reed,2018,27,5,"$46,750,000",9350000
484,Jordan Reed,2019,28,5,"$46,750,000",9350000
485,Josh Hill,2016,25,3,"$7,100,000",2366667
485,Josh Hill,2017,26,3,"$7,100,000",2366667
485,Josh Hill,2018,27,3,"$7,100,000",2366667
486,Justice Cunningham,2016,24,2,"$1,290,000",645000
486,Justice Cunningham,2017,25,2,"$1,290,000",645000
487,Justin Perillo,2016,24,1,"$600,000",600000
488,Kellen Davis,2016,30,1,"$965,000",965000
489,Kevin Greene,2016,25,2,"$990,000",495000
489,Kevin Greene,2017,26,2,"$990,000",495000
490,Kivon Cartwright,2016,24,3,"$1,620,000",540000
491,Konrad Reuland,2016,28,1,"$675,000",675000
492,Ladarius Green,2016,25,4,"$20,000,000",5000000
492,Ladarius Green,2017,26,4,"$20,000,000",5000000
492,Ladarius Green,2018,27,4,"$20,000,000",5000000
492,Ladarius Green,2019,28,4,"$20,000,000",5000000
493,Larry Donnell,2016,27,1,"$1,671,000",1671000
494,Logan Paulsen,2016,29,1,"$840,000",840000
495,Logan Thomas,2016,25,2,"$1,470,000",735000
495,Logan Thomas,2017,26,2,"$1,470,000",735000
496,MarQueis Gray,2016,26,1,"$675,000",675000
497,Marcedes Lewis,2016,31,3,"$12,000,000",4000000
497,Marcedes Lewis,2017,32,3,"$12,000,000",4000000
498,Matt Lengel,2016,25,2,"$990,000",495000
499,Matthew Mulligan,2016,31,1,"$885,000",885000
500,Michael Hoomanawanui,2016,27,3,"$5,200,000",1733333
500,Michael Hoomanawanui,2017,28,3,"$5,200,000",1733333
500,Michael Hoomanawanui,2018,29,3,"$5,200,000",1733333
501,Mike McFarland,2016,24,2,"$990,000",495000
501,Mike McFarland,2017,25,2,"$990,000",495000
502,Nic Jacobs,2016,24,1,"$600,000",600000
503,Nick Kasa,2016,25,1,"$525,000",525000
504,Rhett Ellison,2016,27,1,"$1,750,000",1750000
505,Richard Gordon,2016,28,1,"$760,000",760000
506,Robert Housler,2016,27,1,"$760,000",760000
507,Ronnie Shields,2016,24,3,"$1,620,000",540000
507,Ronnie Shields,2017,25,3,"$1,620,000",540000
507,Ronnie Shields,2018,26,3,"$1,620,000",540000
508,Tim Semisch,2016,24,1,"$450,000",450000
509,Tim Wright,2016,25,1,"$815,000",815000
510,Tony Moeaki,2016,29,1,"$760,000",760000
511,Travis Kelce,2016,26,5,"$46,842,000",9368400
511,Travis Kelce,2017,27,5,"$46,842,000",9368400
511,Travis Kelce,2018,28,5,"$46,842,000",9368400
511,Travis Kelce,2019,29,5,"$46,842,000",9368400
512,Vance McDonald,2016,26,3,"$19,650,000",6550000
512,Vance McDonald,2017,27,3,"$19,650,000",6550000
512,Vance McDonald,2018,28,3,"$19,650,000",6550000
513,Vernon Davis,2016,32,1,"$2,400,000",2400000
514,Will Tye,2016,24,1,"$525,000",525000
515,Zach Ertz,2016,25,5,"$42,500,000",8500000
515,Zach Ertz,2017,26,5,"$42,500,000",8500000
515,Zach Ertz,2018,27,5,"$42,500,000",8500000
515,Zach Ertz,2019,28,5,"$42,500,000",8500000
515,Zach Ertz,2020,29,5,"$42,500,000",8500000
516,Zach Miller,2016,31,2,"$5,500,000",2750000
516,Zach Miller,2017,32,2,"$5,500,000",2750000
517,Zach Sudfeld,2016,26,1,"$600,000",600000
518,Adam Schiltz,2015,24,2,"$960,000",480000
518,Adam Schiltz,2016,25,2,"$960,000",480000
519,Alex Smith,2015,33,1,"$870,000",870000
520,Allen Reisner,2015,26,1,"$660,000",660000
521,Anthony Fasano,2015,30,2,"$5,250,000",2625000
521,Anthony Fasano,2016,31,2,"$5,250,000",2625000
522,Anthony McCoy,2015,27,1,"$735,000",735000
523,Bear Pascoe,2015,29,1,"$745,000",745000
524,Beau Gardner,2015,25,3,"$1,578,000",526000
524,Beau Gardner,2016,26,3,"$1,578,000",526000
524,Beau Gardner,2017,27,3,"$1,578,000",526000
525,Brad Smelley,2015,25,2,"$1,100,000",550000
525,Brad Smelley,2016,26,2,"$1,100,000",550000
526,Bradley Sowell,2015,25,1,"$760,000",760000
527,Brandon Barden,2015,25,2,"$1,110,000",555000
527,Brandon Barden,2016,26,2,"$1,110,000",555000
528,Brandon Williams,2015,27,1,"$585,000",585000
529,Brian Leonhardt,2015,24,2,"$1,110,000",555000
530,Charles Clay,2015,26,5,"$38,000,000",7600000
530,Charles Clay,2016,27,5,"$38,000,000",7600000
530,Charles Clay,2017,28,5,"$38,000,000",7600000
530,Charles Clay,2018,29,5,"$38,000,000",7600000
531,Chase Coffman,2015,28,1,"$745,000",745000
532,Chase Ford,2015,24,1,"$585,000",585000
533,D.J. Williams,2015,26,1,"$660,000",660000
534,Daniel Fells,2015,31,1,"$950,000",950000
535,Dante Rosario,2015,30,1,"$870,000",870000
536,David Ausberry,2015,27,1,"$660,000",660000
537,David Paulson,2015,25,2,"$1,260,000",630000
537,David Paulson,2016,26,2,"$1,260,000",630000
538,Derek Carrier,2015,24,3,"$2,985,000",995000
538,Derek Carrier,2016,25,3,"$2,985,000",995000
538,Derek Carrier,2017,26,3,"$2,985,000",995000
539,Devin Mahina,2015,26,3,"$1,577,500",525833
539,Devin Mahina,2016,27,3,"$1,577,500",525833
539,Devin Mahina,2017,28,3,"$1,577,500",525833
540,Dorin Dickerson,2015,26,1,"$660,000",660000
541,Ed Dickson,2015,27,3,"$6,100,000",2033333
541,Ed Dickson,2016,28,3,"$6,100,000",2033333
541,Ed Dickson,2017,29,3,"$6,100,000",2033333
542,Emil Igwenagu,2015,25,2,"$1,260,000",630000
543,Emmanuel Ogbuehi,2015,24,2,"$960,000",480000
543,Emmanuel Ogbuehi,2016,25,2,"$960,000",480000
544,Fred Davis,2015,29,1,"$825,000",825000
545,Gabe Holmes,2015,24,3,"$1,585,000",528333
546,Garrett Celek,2015,26,1,"$710,000",710000
547,Gary Barnidge,2015,30,3,"$12,300,000",4100000
547,Gary Barnidge,2016,31,3,"$12,300,000",4100000
547,Gary Barnidge,2017,32,3,"$12,300,000",4100000
548,Greg Olsen,2015,29,3,"$22,500,000",7500000
548,Greg Olsen,2016,30,3,"$22,500,000",7500000
548,Greg Olsen,2017,31,3,"$22,500,000",7500000
549,Ifeanyi Momah,2015,25,2,"$960,000",480000
550,Jacob Tamme,2015,30,2,"$3,200,000",1600000
550,Jacob Tamme,2016,31,2,"$3,200,000",1600000
551,Jake Murphy,2015,25,2,"$960,000",480000
551,Jake Murphy,2016,26,2,"$960,000",480000
552,Jake Stoneburner,2015,25,1,"$510,000",510000
553,Jamie Childers,2015,26,1,"$436,000",436000
554,Jermaine Gresham,2015,27,1,"$3,125,000",3125000
555,Joe Don Duncan,2015,24,3,"$1,575,000",525000
555,Joe Don Duncan,2016,25,3,"$1,575,000",525000
555,Joe Don Duncan,2017,26,3,"$1,575,000",525000
556,John Phillips,2015,28,1,"$745,000",745000
557,Jordan Cameron,2015,26,2,"$15,000,000",7500000
557,Jordan Cameron,2016,27,2,"$15,000,000",7500000
558,Jordan Thompson,2015,25,2,"$960,000",480000
558,Jordan Thompson,2016,26,2,"$960,000",480000
559,Joseph Fauria,2015,25,1,"$585,000",585000
560,Julius Thomas,2015,26,5,"$46,000,000",9200000
560,Julius Thomas,2016,27,5,"$46,000,000",9200000
560,Julius Thomas,2019,30,5,"$46,000,000",9200000
561,Justin Perillo,2015,24,1,"$510,000",510000
562,Kellen Davis,2015,29,1,"$950,000",950000
563,Kevin Brock,2015,28,1,"$585,000",585000
564,Kevin Greene,2015,24,1,"$435,000",435000
565,Konrad Reuland,2015,27,1,"$585,000",585000
566,Kyle Miller,2015,26,2,"$1,100,000",550000
566,Kyle Miller,2016,27,2,"$1,100,000",550000
567,Lance Kendricks,2015,27,4,"$18,500,000",4625000
567,Lance Kendricks,2016,28,4,"$18,500,000",4625000
568,Larry Donnell,2015,26,1,"$585,000",585000
569,Lee Smith,2015,27,3,"$9,350,000",3116667
569,Lee Smith,2016,28,3,"$9,350,000",3116667
570,Luke Stocker,2015,26,3,"$4,800,000",1600000
570,Luke Stocker,2016,27,3,"$4,800,000",1600000
571,Marcedes Lewis,2015,30,1,"$2,650,000",2650000
572,Marcel Jensen,2015,24,3,"$1,575,000",525000
572,Marcel Jensen,2016,25,3,"$1,575,000",525000
572,Marcel Jensen,2017,26,3,"$1,575,000",525000
573,Matt Lengel,2015,24,3,"$1,578,000",526000
574,Matt Spaeth,2015,31,2,"$2,200,000",1100000
574,Matt Spaeth,2016,32,2,"$2,200,000",1100000
575,Michael Egnew,2015,25,1,"$585,000",585000
576,Michael Williams,2015,24,2,"$960,000",480000
576,Michael Williams,2016,25,2,"$960,000",480000
577,Mickey Shuler,2015,28,2,"$1,260,000",630000
577,Mickey Shuler,2016,29,2,"$1,260,000",630000
578,Mike McNeill,2015,26,1,"$660,000",660000
579,Niles Paul,2015,25,3,"$6,000,000",2000000
579,Niles Paul,2016,26,3,"$6,000,000",2000000
579,Niles Paul,2017,27,3,"$6,000,000",2000000
580,Owen Daniels,2015,32,3,"$12,250,000",4083333
580,Owen Daniels,2016,33,3,"$12,250,000",4083333
580,Owen Daniels,2017,34,3,"$12,250,000",4083333
581,Phillip Supernaw,2015,25,2,"$1,100,000",550000
581,Phillip Supernaw,2016,26,2,"$1,100,000",550000
582,Rashaun Allen,2015,24,2,"$960,000",480000
582,Rashaun Allen,2016,25,2,"$960,000",480000
583,Richard Gordon,2015,27,1,"$745,000",745000
584,Rob Blanchflower,2015,24,1,"$435,000",435000
585,Robert Housler,2015,27,1,"$1,760,000",1760000
586,Ryan Otten,2015,24,2,"$960,000",480000
586,Ryan Otten,2016,25,2,"$960,000",480000
587,Ryan Taylor,2015,27,1,"$745,000",745000
588,Scott Chandler,2015,29,2,"$5,300,000",2650000
588,Scott Chandler,2016,30,2,"$5,300,000",2650000
589,Sean McGrath,2015,27,2,"$960,000",480000
589,Sean McGrath,2016,28,2,"$960,000",480000
590,Steve Maneri,2015,27,1,"$745,000",745000
591,Ted Bolser,2015,24,2,"$960,000",480000
591,Ted Bolser,2016,25,2,"$960,000",480000
592,Tim Tebow,2015,27,1,"$660,000",660000
593,Tony Moeaki,2015,27,1,"$745,000",745000
594,Virgil Green,2015,26,3,"$8,400,000",2800000
594,Virgil Green,2016,27,3,"$8,400,000",2800000
594,Virgil Green,2017,28,3,"$8,400,000",2800000
595,Zach Miller,2015,30,1,"$660,000",660000
596,Alex Smith,2014,32,1,"$915,000",915000
597,Allen Reisner,2014,25,1,"$645,000",645000
598,Andre Hardy,2014,26,2,"$930,000",465000
598,Andre Hardy,2015,27,2,"$930,000",465000
599,Andrew Quarless,2014,25,2,"$3,000,000",1500000
599,Andrew Quarless,2015,26,2,"$3,000,000",1500000
600,Anthony McCoy,2014,26,1,"$1,350,000",1350000
601,Bear Pascoe,2014,28,1,"$730,000",730000
602,Brandon Barden,2014,24,2,"$1,080,000",540000
603,Brandon Myers,2014,28,2,"$4,250,000",2125000
603,Brandon Myers,2015,29,2,"$4,250,000",2125000
604,Brandon Pettigrew,2014,29,4,"$16,000,000",4000000
604,Brandon Pettigrew,2015,30,4,"$16,000,000",4000000
604,Brandon Pettigrew,2016,31,4,"$16,000,000",4000000
604,Brandon Pettigrew,2017,32,4,"$16,000,000",4000000
605,Brett Brackett,2014,26,1,"$495,000",495000
606,Cameron Morrah,2014,35,1,"$645,000",645000
607,Chase Coffman,2014,27,1,"$730,000",730000
608,Clay Harbor,2014,26,2,"$3,000,000",1500000
608,Clay Harbor,2015,27,2,"$3,000,000",1500000
609,Colin Anderson,2014,24,3,"$1,530,000",510000
609,Colin Anderson,2015,25,3,"$1,530,000",510000
609,Colin Anderson,2016,26,3,"$1,530,000",510000
610,Cooper Helfet,2014,24,2,"$930,000",465000
610,Cooper Helfet,2015,25,2,"$930,000",465000
611,Craig Stevens,2014,29,2,"$5,200,000",2600000
611,Craig Stevens,2015,30,2,"$5,200,000",2600000
612,D.C. Jefferson,2014,24,1,"$496,000",496000
613,D.J. Williams,2014,25,1,"$645,000",645000
614,Dallas Walker,2014,26,2,"$930,000",465000
614,Dallas Walker,2015,27,2,"$930,000",465000
615,Daniel Fells,2014,30,1,"$730,000",730000
616,Dante Rosario,2014,29,1,"$855,000",855000
617,Darren Fells,2014,27,2,"$930,000",465000
617,Darren Fells,2015,28,2,"$930,000",465000
618,David Johnson,2014,26,2,"$1,700,000",850000
618,David Johnson,2015,27,2,"$1,700,000",850000
619,Dennis Pitta,2014,28,5,"$32,000,000",6400000
619,Dennis Pitta,2015,29,5,"$32,000,000",6400000
619,Dennis Pitta,2016,30,5,"$32,000,000",6400000
619,Dennis Pitta,2017,31,5,"$32,000,000",6400000
619,Dennis Pitta,2018,32,5,"$32,000,000",6400000
620,Dorin Dickerson,2014,26,1,"$645,000",645000
621,Ed Dickson,2014,26,1,"$795,000",795000
622,Emil Igwenagu,2014,24,2,"$1,230,000",615000
623,Fendi Onobun,2014,27,2,"$1,230,000",615000
623,Fendi Onobun,2015,28,2,"$1,230,000",615000
624,Gabe Miller,2014,26,3,"$1,530,000",510000
624,Gabe Miller,2015,27,3,"$1,530,000",510000
624,Gabe Miller,2016,28,3,"$1,530,000",510000
625,Garrett Graham,2014,27,3,"$11,250,000",3750000
625,Garrett Graham,2015,28,3,"$11,250,000",3750000
626,Heath Miller,2014,31,2,"$8,000,000",4000000
626,Heath Miller,2015,32,2,"$8,000,000",4000000
627,Ifeanyi Momah,2014,24,2,"$930,000",465000
628,Jacob Pederson,2014,25,3,"$1,530,000",510000
628,Jacob Pederson,2015,26,3,"$1,530,000",510000
628,Jacob Pederson,2016,27,3,"$1,530,000",510000
629,Jake Ballard,2014,26,1,"$795,000",795000
630,Jake Murphy,2014,24,3,"$1,535,000",511667
631,Jeff Cumberland,2014,26,3,"$5,700,000",1900000
631,Jeff Cumberland,2015,27,3,"$5,700,000",1900000
632,Jeron Mastrud,2014,26,1,"$730,000",730000
633,Jim Dray,2014,27,3,"$5,625,000",1875000
633,Jim Dray,2015,28,3,"$5,625,000",1875000
634,Jimmy Graham,2014,27,4,"$40,000,000",10000000
634,Jimmy Graham,2015,28,4,"$40,000,000",10000000
634,Jimmy Graham,2016,29,4,"$40,000,000",10000000
634,Jimmy Graham,2017,30,4,"$40,000,000",10000000
635,John Carlson,2014,29,2,"$3,200,000",1600000
635,John Carlson,2015,30,2,"$3,200,000",1600000
636,Jordan Thompson,2014,24,3,"$1,530,000",510000
637,Josh Baker,2014,27,1,"$495,000",495000
638,Kellen Davis,2014,28,1,"$795,000",795000
639,Kevin Brock,2014,27,1,"$495,000",495000
640,Kevin Greene,2014,24,3,"$1,530,000",510000
641,Kyle Auffray,2014,27,1,"$420,000",420000
642,Kyle Miller,2014,25,2,"$1,080,000",540000
643,Kyle Rudolph,2014,24,5,"$36,500,000",7300000
643,Kyle Rudolph,2015,25,5,"$36,500,000",7300000
643,Kyle Rudolph,2016,26,5,"$36,500,000",7300000
643,Kyle Rudolph,2017,27,5,"$36,500,000",7300000
643,Kyle Rudolph,2018,28,5,"$36,500,000",7300000
644,Martell Webb,2014,24,2,"$930,000",465000
644,Martell Webb,2015,25,2,"$930,000",465000
645,Matt Furstenburg,2014,24,1,"$420,000",420000
646,Matt Veldman,2014,25,1,"$420,000",420000
647,Matthew Mulligan,2014,29,1,"$730,000",730000
