index,player_name,year_signed,age,contract_length,value,average/year
621,Tristan Wirfs,2022,23,4,"$16,228,026",4057007
621,Tristan Wirfs,2023,24,4,"$16,228,026",4057007
622,Trystan Colon-Castillo,2020,22,3,"$2,297,500",765833
622,Trystan Colon-Castillo,2022,24,3,"$2,297,500",765833
623,Ty Sambrailo,2020,28,1,"$1,600,000",1600000
624,Tyler Biadasz,2020,22,4,"$3,789,400",947350
624,Tyler Biadasz,2021,23,4,"$3,789,400",947350
624,Tyler Biadasz,2022,24,4,"$3,789,400",947350
624,Tyler Biadasz,2023,25,4,"$3,789,400",947350
625,Tyler Gauthier,2020,23,1,"$675,000",675000
626,Tyler Haycraft,2020,23,3,"$2,287,500",762500
626,Tyler Haycraft,2021,24,3,"$2,287,500",762500
626,Tyler Haycraft,2022,25,3,"$2,287,500",762500
627,Tyler Higby,2020,23,3,"$2,287,000",762333
627,Tyler Higby,2021,24,3,"$2,287,000",762333
627,Tyler Higby,2022,25,3,"$2,287,000",762333
628,Tyler Jones,2020,24,2,"$1,390,000",695000
628,Tyler Jones,2021,25,2,"$1,390,000",695000
629,Tyler Marz,2020,27,1,"$750,000",750000
630,Tyler Shatley,2020,28,1,"$1,512,500",1512500
631,Tyre Phillips,2020,23,4,"$4,127,292",1031823
631,Tyre Phillips,2021,24,4,"$4,127,292",1031823
631,Tyre Phillips,2022,25,4,"$4,127,292",1031823
631,Tyre Phillips,2023,26,4,"$4,127,292",1031823
632,Tyree St. Louis,2020,22,1,"$610,000",610000
633,Victor Salako,2020,26,2,"$1,394,500",697250
633,Victor Salako,2021,27,2,"$1,394,500",697250
634,Wes Schweitzer,2020,26,3,"$13,500,000",4500000
634,Wes Schweitzer,2021,27,3,"$13,500,000",4500000
634,Wes Schweitzer,2022,28,3,"$13,500,000",4500000
635,Will Clapp,2020,24,1,"$750,000",750000
636,Will Holden,2020,26,2,"$1,670,000",835000
637,William Sweet,2020,23,1,"$610,000",610000
638,Willie Wright,2020,23,2,"$1,390,000",695000
639,Xavier Su'a-Filo,2020,29,3,"$9,000,000",3000000
639,Xavier Su'a-Filo,2021,30,3,"$9,000,000",3000000
639,Xavier Su'a-Filo,2022,31,3,"$9,000,000",3000000
640,Yasir Durant,2020,21,3,"$2,295,000",765000
640,Yasir Durant,2021,22,3,"$2,295,000",765000
640,Yasir Durant,2022,23,3,"$2,295,000",765000
641,Zac Kerin,2020,28,1,"$910,000",910000
642,Zach Banner,2020,26,1,"$1,750,000",1750000
643,Zach Shackelford,2020,22,3,"$2,300,000",766667
643,Zach Shackelford,2021,23,3,"$2,300,000",766667
643,Zach Shackelford,2022,24,3,"$2,300,000",766667
644,Zachary Johnson,2020,26,3,"$2,292,000",764000
644,Zachary Johnson,2022,28,3,"$2,292,000",764000
645,A.J. Cann,2019,27,3,"$15,055,000",5018333
645,A.J. Cann,2020,28,3,"$15,055,000",5018333
645,A.J. Cann,2021,29,3,"$15,055,000",5018333
646,A.T. Hall,2019,22,3,"$1,760,000",586667
646,A.T. Hall,2020,23,3,"$1,760,000",586667
646,A.T. Hall,2021,24,3,"$1,760,000",586667
647,Aaron Monteiro,2019,22,3,"$1,755,000",585000
648,Aaron Neary,2019,26,1,"$570,000",570000
649,Aaron Stinnie,2019,24,2,"$1,230,000",615000
649,Aaron Stinnie,2020,25,2,"$1,230,000",615000
650,Abdul Beecham,2019,22,3,"$1,755,000",585000
650,Abdul Beecham,2020,23,3,"$1,755,000",585000
650,Abdul Beecham,2021,24,3,"$1,755,000",585000
651,Adam Bisnowaty,2019,25,2,"$1,080,000",540000
651,Adam Bisnowaty,2020,26,2,"$1,080,000",540000
652,Adam Gettis,2019,30,1,"$805,000",805000
653,Alex Bars,2019,23,3,"$1,760,000",586667
653,Alex Bars,2020,24,3,"$1,760,000",586667
654,Alex Redmond,2019,24,1,"$645,000",645000
655,Ali Marpet,2019,25,5,"$54,125,000",10825000
655,Ali Marpet,2020,26,5,"$54,125,000",10825000
655,Ali Marpet,2021,27,5,"$54,125,000",10825000
655,Ali Marpet,2022,28,5,"$54,125,000",10825000
655,Ali Marpet,2023,29,5,"$54,125,000",10825000
656,Andre Dillard,2019,23,4,"$12,370,584",3092646
656,Andre Dillard,2020,24,4,"$12,370,584",3092646
656,Andre Dillard,2021,25,4,"$12,370,584",3092646
656,Andre Dillard,2022,26,4,"$12,370,584",3092646
657,Andre James,2019,21,3,"$1,765,000",588333
657,Andre James,2020,22,3,"$1,765,000",588333
658,Andreas Knappe,2019,27,2,"$1,080,000",540000
658,Andreas Knappe,2020,28,2,"$1,080,000",540000
659,Andrew Donnal,2019,27,1,"$845,000",845000
660,Andrew Lauderdale,2019,25,1,"$495,000",495000
661,Anthony Coyle,2019,22,1,"$495,000",495000
662,Anthony Fabiano,2019,25,2,"$1,380,000",690000
663,Antonio Garcia,2019,25,2,"$1,080,000",540000
663,Antonio Garcia,2020,26,2,"$1,080,000",540000
664,Austin Droogsma,2019,0,3,"$1,755,000",585000
664,Austin Droogsma,2020,1,3,"$1,755,000",585000
664,Austin Droogsma,2021,2,3,"$1,755,000",585000
665,Austin Schlottmann,2019,23,2,"$1,080,000",540000
665,Austin Schlottmann,2020,24,2,"$1,080,000",540000
666,Aviante Collins,2019,25,2,"$1,230,000",615000
666,Aviante Collins,2020,26,2,"$1,230,000",615000
667,B.J. Finney,2019,27,1,"$3,095,000",3095000
668,Beau Benzschawel,2019,23,3,"$1,755,000",585000
668,Beau Benzschawel,2020,24,3,"$1,755,000",585000
669,Ben Garland,2019,31,1,"$805,000",805000
670,Ben Jones,2019,30,2,"$13,500,000",6750000
670,Ben Jones,2020,31,2,"$13,500,000",6750000
671,Ben Powers,2019,22,4,"$3,217,532",804383
671,Ben Powers,2020,23,4,"$3,217,532",804383
671,Ben Powers,2021,24,4,"$3,217,532",804383
671,Ben Powers,2022,25,4,"$3,217,532",804383
672,Benjamin Braden,2019,24,2,"$1,080,000",540000
673,Benjamin Ijalana,2019,30,1,"$805,000",805000
674,Billy Turner,2019,27,4,"$28,000,000",7000000
674,Billy Turner,2020,28,4,"$28,000,000",7000000
674,Billy Turner,2021,29,4,"$28,000,000",7000000
674,Billy Turner,2022,30,4,"$28,000,000",7000000
675,Blake Blackmar,2019,23,3,"$1,757,500",585833
675,Blake Blackmar,2020,24,3,"$1,757,500",585833
675,Blake Blackmar,2021,25,3,"$1,757,500",585833
676,Blake Camper,2019,22,3,"$1,755,000",585000
676,Blake Camper,2020,23,3,"$1,755,000",585000
676,Blake Camper,2021,24,3,"$1,755,000",585000
677,Blake Hance,2019,23,3,"$1,755,000",585000
678,Bobby Evans,2019,22,4,"$3,513,891",878473
678,Bobby Evans,2020,23,4,"$3,513,891",878473
678,Bobby Evans,2021,24,4,"$3,513,891",878473
678,Bobby Evans,2022,25,4,"$3,513,891",878473
679,Bobby Hart,2019,24,3,"$16,150,000",5383333
679,Bobby Hart,2020,25,3,"$16,150,000",5383333
680,Bobby Massie,2019,29,4,"$32,000,000",8000000
680,Bobby Massie,2020,30,4,"$32,000,000",8000000
680,Bobby Massie,2022,32,4,"$32,000,000",8000000
681,Brad Lundblade,2019,23,2,"$1,080,000",540000
682,Brad Seaton,2019,25,2,"$1,080,000",540000
683,Brandon Brooks,2019,30,4,"$56,350,000",14087500
683,Brandon Brooks,2020,31,4,"$56,350,000",14087500
683,Brandon Brooks,2021,32,4,"$56,350,000",14087500
683,Brandon Brooks,2022,33,4,"$56,350,000",14087500
684,Brandon Greene,2019,25,1,"$505,000",505000
685,Brandon Hitner,2019,23,3,"$1,755,000",585000
685,Brandon Hitner,2021,25,3,"$1,755,000",585000
686,Brandon Knight,2019,22,3,"$1,760,000",586667
686,Brandon Knight,2020,23,3,"$1,760,000",586667
686,Brandon Knight,2021,24,3,"$1,760,000",586667
687,Brant Weiss,2019,23,1,"$495,000",495000
688,Brent Qvale,2019,28,1,"$1,400,000",1400000
689,Brett Jones,2019,27,1,"$810,000",810000
690,Brett Toth,2019,23,3,"$1,755,000",585000
690,Brett Toth,2020,24,3,"$1,755,000",585000
691,Brian Fineanganofo,2019,24,3,"$1,758,000",586000
691,Brian Fineanganofo,2020,25,3,"$1,758,000",586000
691,Brian Fineanganofo,2021,26,3,"$1,758,000",586000
692,Brian Schwenke,2019,27,1,"$895,000",895000
693,Brian Wallace,2019,23,3,"$1,760,000",586667
693,Brian Wallace,2020,24,3,"$1,760,000",586667
693,Brian Wallace,2021,25,3,"$1,760,000",586667
694,Brock Ruble,2019,23,3,"$1,755,000",585000
694,Brock Ruble,2020,24,3,"$1,755,000",585000
694,Brock Ruble,2021,25,3,"$1,755,000",585000
695,Bryan Witzmann,2019,28,1,"$920,000",920000
696,Bunchy Stallings,2019,23,3,"$1,760,000",586667
696,Bunchy Stallings,2020,24,3,"$1,760,000",586667
696,Bunchy Stallings,2021,25,3,"$1,760,000",586667
697,C.J. Toogood,2019,0,3,"$1,755,000",585000
697,C.J. Toogood,2020,1,3,"$1,755,000",585000
697,C.J. Toogood,2021,2,3,"$1,755,000",585000
698,Caleb Benenoch,2019,24,2,"$1,540,000",770000
698,Caleb Benenoch,2020,25,2,"$1,540,000",770000
699,Calvin Anderson,2019,23,3,"$1,760,000",586667
699,Calvin Anderson,2020,24,3,"$1,760,000",586667
699,Calvin Anderson,2021,25,3,"$1,760,000",586667
700,Cameron Fleming,2019,26,2,"$7,500,000",3750000
701,Cameron Tom,2019,23,1,"$645,000",645000
702,Casey Dunn,2019,24,2,"$1,230,000",615000
702,Casey Dunn,2020,25,2,"$1,230,000",615000
703,Casey Tucker,2019,23,3,"$1,755,000",585000
704,Cedric Ogbuehi,2019,26,1,"$895,000",895000
705,Cedrick Lang,2019,26,1,"$500,000",500000
706,Chad Slade,2019,26,2,"$1,320,000",660000
706,Chad Slade,2020,27,2,"$1,320,000",660000
707,Chandler Brewer,2019,21,3,"$1,755,000",585000
707,Chandler Brewer,2020,22,3,"$1,755,000",585000
707,Chandler Brewer,2021,23,3,"$1,755,000",585000
708,Chandler Miller,2019,23,3,"$1,757,000",585667
708,Chandler Miller,2020,24,3,"$1,757,000",585667
708,Chandler Miller,2021,25,3,"$1,757,000",585667
709,Chaz Green,2019,26,1,"$805,000",805000
710,Chidi Okeke,2019,22,3,"$1,770,000",590000
711,Chris Brown,2019,23,3,"$1,755,000",585000
711,Chris Brown,2020,24,3,"$1,755,000",585000
711,Chris Brown,2021,25,3,"$1,755,000",585000
712,Chris Clark,2019,33,1,"$930,000",930000
713,Chris Lindstrom,2019,22,4,"$14,727,287",3681822
713,Chris Lindstrom,2020,23,4,"$14,727,287",3681822
713,Chris Lindstrom,2021,24,4,"$14,727,287",3681822
713,Chris Lindstrom,2022,25,4,"$14,727,287",3681822
714,Chris Reed,2019,26,2,"$2,975,000",1487500
714,Chris Reed,2020,27,2,"$2,975,000",1487500
715,Christian Dilauro,2019,24,2,"$1,080,000",540000
716,Chuma Edoga,2019,22,4,"$3,587,000",896750
716,Chuma Edoga,2020,23,4,"$3,587,000",896750
716,Chuma Edoga,2021,24,4,"$3,587,000",896750
716,Chuma Edoga,2022,25,4,"$3,587,000",896750
717,Cody Conway,2019,22,3,"$1,765,000",588333
718,Cody Ford,2019,22,4,"$7,506,640",1876660
718,Cody Ford,2020,23,4,"$7,506,640",1876660
718,Cody Ford,2021,24,4,"$7,506,640",1876660
718,Cody Ford,2022,25,4,"$7,506,640",1876660
719,Cody Whitehair,2019,27,5,"$51,250,000",10250000
719,Cody Whitehair,2020,28,5,"$51,250,000",10250000
719,Cody Whitehair,2021,29,5,"$51,250,000",10250000
719,Cody Whitehair,2022,30,5,"$51,250,000",10250000
719,Cody Whitehair,2023,31,5,"$51,250,000",10250000
720,Cody Wichmann,2019,26,2,"$1,380,000",690000
720,Cody Wichmann,2020,27,2,"$1,380,000",690000
721,Colby Gossett,2019,23,2,"$1,230,000",615000
721,Colby Gossett,2020,24,2,"$1,230,000",615000
722,Cole Boozer,2019,24,2,"$1,080,000",540000
722,Cole Boozer,2020,25,2,"$1,080,000",540000
723,Cole Croston,2019,25,1,"$645,000",645000
724,Cole Toner,2019,24,1,"$645,000",645000
725,Coleman Shelton,2019,23,1,"$495,000",495000
726,Connor McGovern,2019,21,4,"$3,618,108",904527
727,Corbin Kaufusi,2019,26,3,"$1,758,000",586000
728,Corey Levin,2019,24,2,"$1,380,000",690000
728,Corey Levin,2020,25,2,"$1,380,000",690000
729,Corey Robinson,2019,27,1,"$805,000",805000
730,Cornelius Lucas,2019,27,1,"$815,000",815000
731,Cory Thomas,2019,23,3,"$1,755,000",585000
731,Cory Thomas,2020,24,3,"$1,755,000",585000
731,Cory Thomas,2021,25,3,"$1,755,000",585000
732,D.J. Coker,2019,0,3,"$1,763,000",587667
732,D.J. Coker,2020,1,3,"$1,763,000",587667
732,D.J. Coker,2021,2,3,"$1,763,000",587667
733,D.J. Fluker,2019,28,2,"$6,000,000",3000000
734,Dakota Dozier,2019,27,1,"$895,000",895000
735,Dalton Risner,2019,24,4,"$7,142,284",1785571
735,Dalton Risner,2020,25,4,"$7,142,284",1785571
735,Dalton Risner,2021,26,4,"$7,142,284",1785571
735,Dalton Risner,2022,27,4,"$7,142,284",1785571
736,Damian Prince,2019,22,3,"$1,756,000",585333
736,Damian Prince,2020,23,3,"$1,756,000",585333
736,Damian Prince,2021,24,3,"$1,756,000",585333
737,Dan Skipper,2019,24,2,"$1,080,000",540000
738,Daniel Brunskill,2019,25,1,"$495,000",495000
739,Daniel Munyer,2019,26,1,"$570,000",570000
740,Darius James,2019,25,2,"$1,080,000",540000
740,Darius James,2020,26,2,"$1,080,000",540000
741,Darrell Williams,2019,25,2,"$1,230,000",615000
741,Darrell Williams,2020,26,2,"$1,230,000",615000
742,Daryl Williams,2019,26,1,"$6,000,000",6000000
743,David Bright,2019,0,2,"$1,080,000",540000
743,David Bright,2020,1,2,"$1,080,000",540000
744,David Edwards,2019,21,4,"$2,784,520",696130
744,David Edwards,2020,22,4,"$2,784,520",696130
744,David Edwards,2021,23,4,"$2,784,520",696130
744,David Edwards,2022,24,4,"$2,784,520",696130
745,David Quessenberry,2019,28,2,"$1,080,000",540000
746,David Steinmetz,2019,23,2,"$1,080,000",540000
747,De'Ondre Wesley,2019,26,2,"$1,230,000",615000
747,De'Ondre Wesley,2020,27,2,"$1,230,000",615000
748,Deion Calhoun,2019,22,3,"$1,765,000",588333
748,Deion Calhoun,2020,23,3,"$1,765,000",588333
749,Dejon Allen,2019,24,2,"$1,080,000",540000
749,Dejon Allen,2020,25,2,"$1,080,000",540000
750,Demetrius Knox,2019,23,3,"$1,763,000",587667
750,Demetrius Knox,2020,24,3,"$1,763,000",587667
750,Demetrius Knox,2021,25,3,"$1,763,000",587667
751,Demetrius Rhaney,2019,27,1,"$720,000",720000
752,Dennis Daley,2019,22,4,"$2,647,352",661838
752,Dennis Daley,2020,23,4,"$2,647,352",661838
752,Dennis Daley,2021,24,4,"$2,647,352",661838
752,Dennis Daley,2022,25,4,"$2,647,352",661838
753,Denzelle Good,2019,27,1,"$1,800,000",1800000
754,Derrick Kelly,2019,23,3,"$1,755,000",585000
755,Derrick Puni,2019,24,3,"$1,758,000",586000
755,Derrick Puni,2020,25,3,"$1,758,000",586000
755,Derrick Puni,2021,26,3,"$1,758,000",586000
756,Derwin Gray,2019,23,4,"$2,625,450",656363
756,Derwin Gray,2021,25,4,"$2,625,450",656363
756,Derwin Gray,2022,26,4,"$2,625,450",656363
757,Devon Johnson,2019,0,3,"$1,755,000",585000
757,Devon Johnson,2020,1,3,"$1,755,000",585000
757,Devon Johnson,2021,2,3,"$1,755,000",585000
758,Dieugot Joseph,2019,24,2,"$1,230,000",615000
758,Dieugot Joseph,2020,25,2,"$1,230,000",615000
759,Dillon Day,2019,27,1,"$570,000",570000
760,Dino Boyd,2019,22,3,"$1,755,000",585000
760,Dino Boyd,2021,24,3,"$1,755,000",585000
761,Don Barclay,2019,29,1,"$805,000",805000
762,Donald Penn,2019,36,1,"$2,030,000",2030000
763,Donnell Greene,2019,23,3,"$1,760,000",586667
763,Donnell Greene,2020,24,3,"$1,760,000",586667
763,Donnell Greene,2021,25,3,"$1,760,000",586667
764,Donovan Smith,2019,25,3,"$41,250,000",13750000
764,Donovan Smith,2020,26,3,"$41,250,000",13750000
765,Drew Forbes,2019,22,4,"$2,689,336",672334
765,Drew Forbes,2020,23,4,"$2,689,336",672334
765,Drew Forbes,2021,24,4,"$2,689,336",672334
765,Drew Forbes,2022,25,4,"$2,689,336",672334
766,Dru Samia,2019,21,4,"$3,257,119",814280
766,Dru Samia,2020,22,4,"$3,257,119",814280
766,Dru Samia,2021,23,4,"$3,257,119",814280
766,Dru Samia,2022,24,4,"$3,257,119",814280
767,Earl Watford,2019,28,1,"$870,000",870000
768,Elgton Jenkins,2019,23,4,"$6,767,140",1691785
768,Elgton Jenkins,2020,24,4,"$6,767,140",1691785
768,Elgton Jenkins,2021,25,4,"$6,767,140",1691785
768,Elgton Jenkins,2022,26,4,"$6,767,140",1691785
769,Elijah Nkansah,2019,24,2,"$1,080,000",540000
769,Elijah Nkansah,2020,25,2,"$1,080,000",540000
770,Elijah Wilkinson,2019,24,1,"$645,000",645000
771,Ereck Flowers,2019,24,1,"$3,250,000",3250000
772,Eric Kush,2019,29,1,"$3,750,000",3750000
773,Erik Magnuson,2019,25,1,"$645,000",645000
774,Erik McCoy,2019,21,4,"$6,077,748",1519437
774,Erik McCoy,2020,22,4,"$6,077,748",1519437
774,Erik McCoy,2021,23,4,"$6,077,748",1519437
774,Erik McCoy,2022,24,4,"$6,077,748",1519437
775,Ethan Greenidge,2019,21,3,"$1,762,500",587500
775,Ethan Greenidge,2020,22,3,"$1,762,500",587500
775,Ethan Greenidge,2021,23,3,"$1,762,500",587500
776,Evan Boehm,2019,25,1,"$2,025,000",2025000
777,Evan Brown,2019,22,1,"$495,000",495000
778,Fisayo Awolaja,2019,23,3,"$1,755,000",585000
778,Fisayo Awolaja,2020,24,3,"$1,755,000",585000
778,Fisayo Awolaja,2021,25,3,"$1,755,000",585000
779,Fred Johnson,2019,21,3,"$1,770,000",590000
779,Fred Johnson,2020,22,3,"$1,770,000",590000
779,Fred Johnson,2021,23,3,"$1,770,000",590000
780,Garrett Bradbury,2019,23,4,"$12,882,870",3220718
780,Garrett Bradbury,2020,24,4,"$12,882,870",3220718
780,Garrett Bradbury,2021,25,4,"$12,882,870",3220718
780,Garrett Bradbury,2022,26,4,"$12,882,870",3220718
781,Garrett Brumfield,2019,22,3,"$1,762,500",587500
781,Garrett Brumfield,2020,23,3,"$1,762,500",587500
781,Garrett Brumfield,2021,24,3,"$1,762,500",587500
782,Garrett McGhin,2019,24,3,"$1,755,000",585000
783,George Asafo-adjei,2019,22,4,"$2,612,368",653092
783,George Asafo-adjei,2020,23,4,"$2,612,368",653092
783,George Asafo-adjei,2021,24,4,"$2,612,368",653092
783,George Asafo-adjei,2022,25,4,"$2,612,368",653092
784,George Fant,2019,26,1,"$3,095,000",3095000
785,Gerhard de Beer,2019,24,1,"$495,000",495000
786,Greg Little,2019,21,4,"$7,638,924",1909731
786,Greg Little,2020,22,4,"$7,638,924",1909731
786,Greg Little,2021,23,4,"$7,638,924",1909731
786,Greg Little,2022,24,4,"$7,638,924",1909731
787,Greg Robinson,2019,26,1,"$7,000,000",7000000
788,Hjalte Froholdt,2019,22,4,"$3,240,612",810153
788,Hjalte Froholdt,2020,23,4,"$3,240,612",810153
788,Hjalte Froholdt,2022,25,4,"$3,240,612",810153
789,Hroniss Grasu,2019,28,1,"$720,000",720000
790,Hugh Thornton,2019,28,1,"$720,000",720000
791,Ian Silberman,2019,26,1,"$720,000",720000
792,Iosua Opeta,2019,22,3,"$1,780,000",593333
793,Isaac Asiata,2019,26,1,"$645,000",645000
794,Isaac Seumalo,2019,25,3,"$15,918,000",5306000
794,Isaac Seumalo,2020,26,3,"$15,918,000",5306000
794,Isaac Seumalo,2021,27,3,"$15,918,000",5306000
795,Isaiah Battle,2019,25,1,"$645,000",645000
796,Isaiah Prince,2019,21,4,"$2,669,744",667436
796,Isaiah Prince,2020,22,4,"$2,669,744",667436
796,Isaiah Prince,2021,23,4,"$2,669,744",667436
796,Isaiah Prince,2022,24,4,"$2,669,744",667436
797,Isaiah Williams,2019,26,1,"$570,000",570000
798,Israel Helms,2019,0,3,"$1,755,000",585000
798,Israel Helms,2020,1,3,"$1,755,000",585000
798,Israel Helms,2021,2,3,"$1,755,000",585000
799,J'Marcus Webb,2019,30,1,"$1,020,000",1020000
800,J.C. Hassenauer,2019,24,2,"$1,080,000",540000
800,J.C. Hassenauer,2020,25,2,"$1,080,000",540000
801,J.C. Tretter,2019,28,3,"$32,550,000",10850000
801,J.C. Tretter,2020,29,3,"$32,550,000",10850000
801,J.C. Tretter,2021,30,3,"$32,550,000",10850000
802,J.R. Sweezy,2019,29,2,"$9,000,000",4500000
802,J.R. Sweezy,2020,30,2,"$9,000,000",4500000
803,Ja'Wuan James,2019,26,4,"$51,000,000",12750000
803,Ja'Wuan James,2020,27,4,"$51,000,000",12750000
804,Jackson Barton,2019,23,4,"$2,599,612",649903
804,Jackson Barton,2020,24,4,"$2,599,612",649903
804,Jackson Barton,2022,26,4,"$2,599,612",649903
805,Jacob Ohnesorge,2019,0,1,"$495,000",495000
806,Jaelin Robinson,2019,24,3,"$1,759,000",586333
806,Jaelin Robinson,2020,25,3,"$1,759,000",586333
806,Jaelin Robinson,2021,26,3,"$1,759,000",586333
807,Jake Brendel,2019,26,1,"$720,000",720000
808,Jake Campos,2019,24,3,"$1,755,000",585000
808,Jake Campos,2020,25,3,"$1,755,000",585000
808,Jake Campos,2021,26,3,"$1,755,000",585000
809,Jake Eldrenkamp,2019,24,2,"$1,080,000",540000
809,Jake Eldrenkamp,2020,25,2,"$1,080,000",540000
810,Jake Rodgers,2019,27,1,"$495,000",495000
811,Jamar McGloster,2019,23,1,"$495,000",495000
812,James Carpenter,2019,29,4,"$21,000,000",5250000
812,James Carpenter,2020,30,4,"$21,000,000",5250000
812,James Carpenter,2022,32,4,"$21,000,000",5250000
813,James Ferentz,2019,30,1,"$720,000",720000
814,James O'Hagan,2019,22,3,"$1,760,000",586667
814,James O'Hagan,2020,23,3,"$1,760,000",586667
814,James O'Hagan,2021,24,3,"$1,760,000",586667
815,Jamil Douglas,2019,26,2,"$1,230,000",615000
815,Jamil Douglas,2020,27,2,"$1,230,000",615000
816,Jamon Brown,2019,25,3,"$18,750,000",6250000
816,Jamon Brown,2020,26,3,"$18,750,000",6250000
816,Jamon Brown,2021,27,3,"$18,750,000",6250000
817,Jared Veldheer,2019,31,1,"$3,500,000",3500000
818,Jarron Jones,2019,25,1,"$570,000",570000
819,Jaryd Jones-Smith,2019,23,2,"$1,080,000",540000
820,Jason Kelce,2019,31,3,"$24,500,000",8166667
820,Jason Kelce,2020,32,3,"$24,500,000",8166667
821,Jason Peters,2019,37,1,"$6,000,000",6000000
822,Javon Patterson,2019,21,4,"$2,594,576",648644
822,Javon Patterson,2020,22,4,"$2,594,576",648644
823,Jawaan Taylor,2019,21,4,"$7,823,899",1955975
823,Jawaan Taylor,2020,22,4,"$7,823,899",1955975
823,Jawaan Taylor,2021,23,4,"$7,823,899",1955975
823,Jawaan Taylor,2022,24,4,"$7,823,899",1955975
824,Jeff Allen,2019,29,1,"$2,260,000",2260000
825,Jerald Foster,2019,23,3,"$1,755,000",585000
825,Jerald Foster,2020,24,3,"$1,755,000",585000
825,Jerald Foster,2021,25,3,"$1,755,000",585000
826,Jeremiah Kolone,2019,24,1,"$495,000",495000
827,Jeremiah Poutasi,2019,24,2,"$1,380,000",690000
827,Jeremiah Poutasi,2020,25,2,"$1,380,000",690000
828,Jeremiah Sirles,2019,27,1,"$805,000",805000
829,Jeremy Vujnovich,2019,28,1,"$720,000",720000
830,Jermaine Eluemunor,2019,24,1,"$645,000",645000
831,Jesse Davis,2019,27,3,"$15,000,000",5000000
831,Jesse Davis,2020,28,3,"$15,000,000",5000000
831,Jesse Davis,2021,29,3,"$15,000,000",5000000
832,Joe Dahl,2019,26,2,"$3,600,000",1800000
832,Joe Dahl,2020,27,2,"$3,600,000",1800000
833,Joe Lowery,2019,22,3,"$1,757,500",585833
833,Joe Lowery,2020,23,3,"$1,757,500",585833
833,Joe Lowery,2021,24,3,"$1,757,500",585833
834,Joe Staley,2019,34,2,"$28,000,000",14000000
834,Joe Staley,2020,35,2,"$28,000,000",14000000
835,Joey Hunt,2019,25,1,"$720,000",720000
836,John Jerry,2019,32,1,"$930,000",930000
837,John Keenoy,2019,22,3,"$1,757,500",585833
837,John Keenoy,2021,24,3,"$1,757,500",585833
838,John Leglue,2019,23,3,"$1,760,000",586667
838,John Leglue,2020,24,3,"$1,760,000",586667
839,John Miller,2019,25,3,"$16,500,000",5500000
840,John Wetzel,2019,27,1,"$720,000",720000
841,John Yarbrough,2019,0,3,"$1,755,000",585000
841,John Yarbrough,2020,1,3,"$1,755,000",585000
841,John Yarbrough,2021,2,3,"$1,755,000",585000
842,Johnny Gibson,2019,0,3,"$1,755,000",585000
842,Johnny Gibson,2020,1,3,"$1,755,000",585000
842,Johnny Gibson,2021,2,3,"$1,755,000",585000
843,Jon Feliciano,2019,27,2,"$7,250,000",3625000
843,Jon Feliciano,2020,28,2,"$7,250,000",3625000
844,Jon Halapio,2019,27,1,"$645,000",645000
845,Jonah Williams,2019,21,4,"$17,630,166",4407542
845,Jonah Williams,2020,22,4,"$17,630,166",4407542
845,Jonah Williams,2021,23,4,"$17,630,166",4407542
845,Jonah Williams,2022,24,4,"$17,630,166",4407542
846,Jonotthan Harrison,2019,27,2,"$5,000,000",2500000
846,Jonotthan Harrison,2020,28,2,"$5,000,000",2500000
847,Jordan Agasiva,2019,0,3,"$1,755,000",585000
847,Jordan Agasiva,2020,1,3,"$1,755,000",585000
847,Jordan Agasiva,2021,2,3,"$1,755,000",585000
848,Jordan Devey,2019,31,1,"$895,000",895000
849,Jordan McCray,2019,26,1,"$495,000",495000
850,Jordan Mills,2019,28,1,"$3,000,000",3000000
851,Jordan Morgan,2019,24,2,"$1,080,000",540000
851,Jordan Morgan,2020,25,2,"$1,080,000",540000
852,Jordan Roos,2019,25,1,"$570,000",570000
853,Jordan Simmons,2019,24,1,"$570,000",570000
854,Josh Kline,2019,29,3,"$15,500,000",5166667
854,Josh Kline,2020,30,3,"$15,500,000",5166667
854,Josh Kline,2021,31,3,"$15,500,000",5166667
855,Josh LeRibeus,2019,29,1,"$805,000",805000
856,Josh Wells,2019,28,1,"$895,000",895000
857,Joshua Miles,2019,23,4,"$2,594,576",648644
857,Joshua Miles,2020,24,4,"$2,594,576",648644
857,Joshua Miles,2021,25,4,"$2,594,576",648644
857,Joshua Miles,2022,26,4,"$2,594,576",648644
858,Justice Powers,2019,0,3,"$1,755,000",585000
858,Justice Powers,2020,1,3,"$1,755,000",585000
858,Justice Powers,2021,2,3,"$1,755,000",585000
859,Justin Evans,2019,23,1,"$495,000",495000
860,Justin McCray,2019,27,1,"$645,000",645000
861,Justin Senior,2019,24,1,"$495,000",495000
862,Justin Skule,2019,22,4,"$2,698,857",674714
862,Justin Skule,2020,23,4,"$2,698,857",674714
862,Justin Skule,2021,24,4,"$2,698,857",674714
862,Justin Skule,2022,25,4,"$2,698,857",674714
863,Juwann Bushell-Beatty,2019,22,3,"$1,770,000",590000
863,Juwann Bushell-Beatty,2021,24,3,"$1,770,000",590000
864,Jylan Ware,2019,25,2,"$1,230,000",615000
864,Jylan Ware,2020,26,2,"$1,230,000",615000
865,Kaleb Johnson,2019,25,2,"$1,230,000",615000
865,Kaleb Johnson,2020,26,2,"$1,230,000",615000
866,Kaleb McGary,2019,24,4,"$10,265,742",2566436
